C(at%),Al(at%),V(at%),Cr(at%),Mn(at%),Fe(at%),Co(at%),Ni(at%),Cu(at%),Mo(at%),Config_Entropy,(0-T)*Entropy,Enthalpy_FCC,Hom_Temp(K),R(%),Anneal_Temp(K),Anneal_Time(h),grain(um),melting point(C),G_RT_FCC,H_RT_FCC,phase_fraction_fcc,phase_fraction_bcc,second_phase_fraction,CR(%),YS(Mpa)
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,923,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,631
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,973,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,407
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,234
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,250
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,0,0,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,250
